year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,2,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",1684,265,76.81,1.05,32.69,0,154.45,15,0,11369,3571,118,945,0,6735
2015,2,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",243,41,19.98,0.46,8.05,0,12.51,0,0,2155,1121,12,401,0,621
2015,2,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",743,161,61.98,2.03,14.29,0,82.7,5,1,7433,2368,159,542,0,4364
2015,2,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",1633,293,86.97,3.89,21.82,0,180.32,19,0,14198,3976,276,791,0,9155
2015,2,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1327,193,47.51,6.51,28.57,0,110.41,22,3,8037,1669,597,820,0,4951
2015,2,WN,Southwest Airlines Co.,STL,"St. Louis, MO: Lambert-St. Louis International",2170,376,137.39,4.74,66.8,0,167.08,97,6,18986,7131,413,2401,0,9041
2015,2,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2091,336,114.04,4.98,79.32,0.3,137.36,69,0,16505,5819,695,2879,19,7093
2015,2,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",342,73,26.24,1.23,16.01,0,29.53,6,1,3364,1084,48,637,0,1595
2015,2,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",347,60,24.72,0.98,6.29,0,28.01,3,0,2569,1016,129,209,0,1215
2015,2,EV,ExpressJet Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,EV,ExpressJet Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
